=== GigRadar Artist Enrichment — Last.fm ===

Loading artists from DynamoDB...
  29,393 artists loaded

Processing 29,393 artists


  [19,701/29,393] (67.0%) | Enriched: 11994 | Genres: 8292 | Bios: 7209 | Not found: 7707   
  [19,801/29,393] (67.4%) | Enriched: 12055 | Genres: 8332 | Bios: 7239 | Not found: 7746   
  [19,901/29,393] (67.7%) | Enriched: 12118 | Genres: 8376 | Bios: 7274 | Not found: 7783   
  [20,001/29,393] (68.0%) | Enriched: 12176 | Genres: 8415 | Bios: 7306 | Not found: 7825   
  [20,101/29,393] (68.4%) | Enriched: 12246 | Genres: 8459 | Bios: 7341 | Not found: 7855   
  [20,201/29,393] (68.7%) | Enriched: 12308 | Genres: 8497 | Bios: 7379 | Not found: 7893   
  [20,301/29,393] (69.1%) | Enriched: 12369 | Genres: 8536 | Bios: 7413 | Not found: 7932   
  [20,401/29,393] (69.4%) | Enriched: 12428 | Genres: 8574 | Bios: 7445 | Not found: 7973   
  [20,501/29,393] (69.7%) | Enriched: 12487 | Genres: 8605 | Bios: 7471 | Not found: 8014   
  [20,601/29,393] (70.1%) | Enriched: 12545 | Genres: 8641 | Bios: 7501 | Not found: 8056   
  [20,701/29,393] (70.4%) | Enriched: 12602 | Genres: 8678 | Bios: 7536 | Not found: 8099   
  [20,801/29,393] (70.8%) | Enriched: 12670 | Genres: 8727 | Bios: 7581 | Not found: 8131   
  [20,901/29,393] (71.1%) | Enriched: 12730 | Genres: 8774 | Bios: 7620 | Not found: 8171   
  [21,001/29,393] (71.4%) | Enriched: 12786 | Genres: 8815 | Bios: 7658 | Not found: 8215   
  [21,101/29,393] (71.8%) | Enriched: 12850 | Genres: 8863 | Bios: 7703 | Not found: 8251   
  [21,201/29,393] (72.1%) | Enriched: 12918 | Genres: 8905 | Bios: 7744 | Not found: 8283   
  [21,301/29,393] (72.5%) | Enriched: 12979 | Genres: 8950 | Bios: 7780 | Not found: 8322   
  [21,401/29,393] (72.8%) | Enriched: 13036 | Genres: 8990 | Bios: 7817 | Not found: 8365   
  [21,501/29,393] (73.2%) | Enriched: 13101 | Genres: 9036 | Bios: 7855 | Not found: 8400   
  [21,601/29,393] (73.5%) | Enriched: 13169 | Genres: 9084 | Bios: 7898 | Not found: 8432   
  [21,701/29,393] (73.8%) | Enriched: 13222 | Genres: 9116 | Bios: 7922 | Not found: 8479   
  [21,801/29,393] (74.2%) | Enriched: 13279 | Genres: 9157 | Bios: 7957 | Not found: 8522   
