=== GigRadar Artist Enrichment — Last.fm ===

Loading artists from DynamoDB...
  26,085 artists loaded

Processing 26,085 artists


  [13,901/26,085] (53.3%) | Enriched: 8005 | Genres: 5577 | Bios: 4856 | Not found: 5896   
  [14,001/26,085] (53.7%) | Enriched: 8063 | Genres: 5619 | Bios: 4892 | Not found: 5938   
  [14,101/26,085] (54.1%) | Enriched: 8127 | Genres: 5665 | Bios: 4929 | Not found: 5974   
  [14,201/26,085] (54.4%) | Enriched: 8182 | Genres: 5707 | Bios: 4964 | Not found: 6019   
  [14,301/26,085] (54.8%) | Enriched: 8226 | Genres: 5732 | Bios: 4986 | Not found: 6075   
  [14,401/26,085] (55.2%) | Enriched: 8285 | Genres: 5769 | Bios: 5015 | Not found: 6116   
  [14,501/26,085] (55.6%) | Enriched: 8341 | Genres: 5814 | Bios: 5057 | Not found: 6160   
  [14,601/26,085] (56.0%) | Enriched: 8395 | Genres: 5856 | Bios: 5095 | Not found: 6206   
  [14,701/26,085] (56.4%) | Enriched: 8445 | Genres: 5893 | Bios: 5131 | Not found: 6256   
  [14,801/26,085] (56.7%) | Enriched: 8501 | Genres: 5938 | Bios: 5164 | Not found: 6300   
  [14,901/26,085] (57.1%) | Enriched: 8555 | Genres: 5979 | Bios: 5198 | Not found: 6346   
  [15,001/26,085] (57.5%) | Enriched: 8610 | Genres: 6015 | Bios: 5230 | Not found: 6391   
  [15,101/26,085] (57.9%) | Enriched: 8673 | Genres: 6058 | Bios: 5266 | Not found: 6428   
  [15,201/26,085] (58.3%) | Enriched: 8733 | Genres: 6103 | Bios: 5302 | Not found: 6468   
  [15,301/26,085] (58.7%) | Enriched: 8791 | Genres: 6141 | Bios: 5336 | Not found: 6510   
  [15,401/26,085] (59.0%) | Enriched: 8846 | Genres: 6180 | Bios: 5369 | Not found: 6555   
  [15,501/26,085] (59.4%) | Enriched: 8909 | Genres: 6222 | Bios: 5406 | Not found: 6592   
  [15,601/26,085] (59.8%) | Enriched: 8969 | Genres: 6261 | Bios: 5440 | Not found: 6632   
  [15,701/26,085] (60.2%) | Enriched: 9025 | Genres: 6297 | Bios: 5470 | Not found: 6676   
  [15,801/26,085] (60.6%) | Enriched: 9097 | Genres: 6349 | Bios: 5515 | Not found: 6704   
